shelter_name,shelter_id,bundesland,bez,gen,monthyear,Aufnahme möglich für Frauen mit bis zu einem Kind,Aufnahme möglich für Frauen mit mehreren Kindern,Aufnahme möglich ohne detaillierte Angabe,Keine Aufnahme möglich,Platz für Frauen ohne Kinder,keine Angabe
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2022-12,0.0,0.0,0.7419354838709677,0.03225806451612903,0.0,0.22580645161290322
Frauenhaus Köthen,2161,Sachsen-Anhalt,Landkreis,Anhalt-Bitterfeld,2023-01,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-03,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-04,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-06,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-07,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-10,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-11,0.0,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Landau,2332,Rheinland-Pfalz,Kreisfreie Stadt,Landau in der Pfalz,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-01,0.25806451612903225,0.5806451612903226,0.0,0.16129032258064516,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-02,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-03,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-04,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-05,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-06,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-07,0.6129032258064516,0.3870967741935484,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-08,1.0,0.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-09,1.0,0.0,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-10,0.7741935483870968,0.22580645161290322,0.0,0.0,0.0,0.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-11,0.06666666666666667,0.2,0.0,0.0,0.0,0.7333333333333333
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lauchhammer,2346,Brandenburg,Landkreis,Oberspreewald-Lausitz,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-01,0.0,0.14814814814814814,0.0,0.8518518518518519,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-02,0.0,0.03571428571428571,0.0,0.9642857142857143,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-04,0.1,0.0,0.0,0.9,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-07,0.0967741935483871,0.0,0.0,0.9032258064516129,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-10,0.25806451612903225,0.0,0.0,0.7419354838709677,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-11,0.1,0.0,0.0,0.9,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2022-12,0.06451612903225806,0.12903225806451613,0.0,0.8064516129032258,0.0,0.0
Frauenhaus Lila Villa e.V.,2409,Rheinland-Pfalz,Landkreis,Bad Dürkheim,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-01,0.16129032258064516,0.1935483870967742,0.16129032258064516,0.4838709677419355,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-02,0.10714285714285714,0.03571428571428571,0.0,0.8571428571428571,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-03,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-04,0.0,0.26666666666666666,0.0,0.7333333333333333,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-05,0.12903225806451613,0.0967741935483871,0.0,0.7741935483870968,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-06,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-08,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-09,0.06666666666666667,0.03333333333333333,0.1,0.8,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-10,0.0967741935483871,0.0,0.0,0.9032258064516129,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-11,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2022-12,0.0,0.0,0.0,0.8387096774193549,0.16129032258064516,0.0
Frauenhaus Lippe,2238,Nordrhein-Westfalen,Kreis,Lippe,2023-01,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-01,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-02,0.5,0.5,0.0,0.0,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-03,0.2903225806451613,0.0,0.0,0.7096774193548387,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-04,0.13333333333333333,0.0,0.0,0.8666666666666667,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-05,0.25806451612903225,0.0,0.0,0.7419354838709677,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-06,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-07,0.12903225806451613,0.0,0.0,0.8709677419354839,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-08,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-09,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-10,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2022-12,0.0,0.0967741935483871,0.0,0.9032258064516129,0.0,0.0
Frauenhaus Ludwigsburg,2223,Baden-Württemberg,Landkreis,Ludwigsburg,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-01,0.0,0.0,0.0,0.8148148148148148,0.0,0.18518518518518517
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-05,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Ludwigshafen,2415,Rheinland-Pfalz,Kreisfreie Stadt,Ludwigshafen am Rhein,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Lüchow,2371,Niedersachsen,Landkreis,Lüchow-Dannenberg,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-02,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mainz,2411,Rheinland-Pfalz,Kreisfreie Stadt,Mainz,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-03,0.0,0.0,0.41935483870967744,0.5806451612903226,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-04,0.0,0.0,0.3,0.6333333333333333,0.06666666666666667,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-05,0.0,0.0,0.06451612903225806,0.9032258064516129,0.03225806451612903,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-06,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-07,0.0,0.0,0.1935483870967742,0.8064516129032258,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-08,0.03225806451612903,0.0,0.06451612903225806,0.8387096774193549,0.06451612903225806,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-09,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-10,0.0,0.0,0.06451612903225806,0.9354838709677419,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-11,0.0,0.16666666666666666,0.03333333333333333,0.8,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mayen-Koblenz,2426,Rheinland-Pfalz,Landkreis,Mayen-Koblenz,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-01,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-02,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-03,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-08,0.0,0.0,0.7741935483870968,0.22580645161290322,0.0,0.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-09,0.0,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-11,0.0,0.0,0.0,0.2,0.0,0.8
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2022-12,0.0,0.0,0.0,0.8387096774193549,0.0,0.16129032258064516
Frauenhaus Meiningen,2057,Thüringen,Landkreis,Schmalkalden-Meiningen,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2021-12,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-01,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-02,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-03,0.45161290322580644,0.5483870967741935,0.0,0.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-04,0.05,0.95,0.0,0.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-07,0.0,0.3548387096774194,0.0,0.6451612903225806,0.0,0.0
Frauenhaus Murnau,2127,Bayern,Landkreis,Garmisch-Partenkirchen,2022-08,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-01,0.0,0.0,0.4838709677419355,0.5161290322580645,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-02,0.0,0.0,0.25,0.75,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-03,0.1935483870967742,0.0,0.03225806451612903,0.7741935483870968,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-04,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-05,0.0,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-06,0.0,0.0,0.1,0.9,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-07,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.0
Frauenhaus Mönchengladbach,2337,Nordrhein-Westfalen,Kreisfreie Stadt,Mönchengladbach,2022-08,0.06451612903225806,0.0,0.0,0.9354838709677419,0.0,0.0
